pid	DOB	status	status_date	sex
8242	1973-03-12	dead	2011-10-11	M
8243	1991-10-22	dead	1964-06-22	F
8244	1963-04-11	dead	1991-04-29	M
8245	1972-06-29	dead	1972-10-31	F
8246	1996-10-11	dead	2016-06-28	M
8247	1941-12-29	dead	1981-11-24	F
8248	1961-09-17	dead	1991-12-12	M
8249	1998-11-06	dead	2003-10-09	F
8250	1952-03-30	dead	1994-01-28	M
8251	1966-08-10	dead	1975-04-29	F
8252	1978-06-01	dead	2009-07-06	M
8253	1978-12-06	dead	2011-10-01	F
8254	1978-03-13	dead	1972-07-28	M
8255	2005-08-12	alive	2016-12-31	F
8256	1964-03-27	dead	1979-07-10	M
8257	1971-11-01	dead	1973-12-31	F
8258	1963-01-14	alive	2016-12-31	M
8259	1989-07-28	dead	1964-11-10	F
8260	1949-08-27	alive	2016-12-31	M
8261	1942-12-06	dead	2012-08-06	F
8262	1958-07-22	dead	1960-10-29	M
8263	1945-02-12	alive	2016-12-31	F
8264	1996-10-12	dead	1983-09-30	M
8265	1953-02-12	alive	2016-12-31	F
8266	1958-02-06	dead	2003-04-04	M
8267	1984-06-27	dead	1966-02-10	F
8268	1975-03-10	dead	1999-06-27	M
8269	1993-06-02	dead	2015-03-20	F
8270	1982-10-23	dead	1967-07-27	M
8271	1979-01-03	dead	1977-07-23	F
8272	1955-05-31	dead	1998-09-22	M
8273	1944-10-28	alive	2016-12-31	F
8274	1943-11-18	dead	1989-05-23	M
8275	1963-06-05	dead	2005-02-07	F
8276	1999-01-09	dead	1969-04-19	M
8277	2003-11-15	dead	1974-12-20	F
8278	1970-01-07	dead	2004-05-24	M
8279	1986-08-03	dead	1996-07-25	F
8280	1973-07-01	alive	2016-12-31	M
8281	1995-09-27	dead	1974-11-09	F
8282	2005-02-18	dead	2007-08-01	M
8283	1981-07-26	dead	1974-05-29	F
8284	1982-10-19	dead	1990-06-14	M
8285	1968-01-04	dead	2008-08-24	F
8286	1988-07-20	dead	1998-11-14	M
8288	1971-11-19	dead	1991-07-24	M
8289	1999-04-09	dead	1979-06-21	F
8290	1982-05-13	dead	2013-07-08	M
8291	1958-11-15	alive	2016-12-31	F
8292	1973-12-21	alive	2016-12-31	M
8293	2002-02-15	dead	1965-01-19	F
8294	1982-08-21	dead	1993-06-12	M
8295	1962-02-12	dead	2001-08-14	F
8296	1984-05-01	alive	2016-12-31	M
8297	1999-02-17	dead	1972-12-30	F
8298	1983-09-16	dead	1960-10-15	M
8299	1959-03-21	dead	2003-09-01	F
8300	1974-10-15	dead	1974-01-26	M
8301	1975-09-03	dead	1970-01-19	F
8302	1981-10-20	dead	2005-03-25	M
8303	1940-11-13	dead	2016-02-14	F
8304	1980-05-16	dead	1964-01-25	M
8305	2003-10-19	dead	1971-11-20	F
8306	1960-12-09	dead	1978-04-06	M
8307	1941-09-10	dead	1962-04-08	F
8308	1985-09-19	dead	2004-10-10	M
8309	1969-02-01	dead	2013-08-22	F
8310	2003-08-09	dead	1962-12-01	M
8311	2004-10-25	dead	2016-11-13	F
8312	2004-09-11	dead	1965-03-25	M
8313	2009-01-06	dead	2005-11-06	F
8314	1959-11-12	dead	2014-11-21	M
8315	1941-06-11	dead	1998-03-23	F
8316	1968-10-21	dead	1987-03-04	M
8317	1972-03-31	dead	1967-01-21	F
8318	1951-01-23	dead	1987-09-28	M
8319	1964-08-24	dead	1990-09-03	F
8320	1966-01-11	dead	2014-03-24	M
8322	2005-04-01	alive	2016-12-31	M
8323	1950-01-30	dead	1998-09-13	F
8324	1982-01-20	dead	1992-10-03	M
8325	1984-12-24	dead	1977-04-25	F
8326	2000-03-05	dead	2001-12-26	M
8327	1967-02-06	dead	2005-11-04	F
8328	1947-06-18	alive	2016-12-31	M
8330	1958-02-14	dead	1972-01-09	M
8331	1957-01-24	dead	2000-07-12	F
8332	1943-02-24	dead	2009-05-22	M
8333	2001-09-09	dead	1984-11-28	F
8334	1968-06-04	alive	2016-12-31	M
8335	1964-08-13	dead	2016-10-06	F
8336	1951-07-19	dead	1977-10-15	M
8337	1958-01-08	dead	2013-03-13	F
8338	2003-06-07	dead	1972-10-02	M
8339	1981-04-11	alive	2016-12-31	F
8340	1991-02-09	alive	2016-12-31	M
8341	1973-03-20	dead	1987-12-30	F
8342	1978-07-18	alive	2016-12-31	M
8343	1980-08-15	dead	2005-08-02	F
8344	1963-02-05	dead	1977-10-22	M
8345	1957-05-09	dead	2015-07-19	F
8346	1968-05-30	dead	1998-12-05	M
8347	1959-05-15	dead	1995-11-26	F
8348	2003-06-02	dead	1975-11-18	M
8349	2004-06-08	dead	2001-11-21	F
8350	1947-01-18	dead	2014-12-16	M
8352	1996-06-21	dead	1995-09-18	M
8353	1968-10-04	alive	2016-12-31	F
8354	1994-06-18	alive	2016-12-31	M
8355	1970-09-07	dead	1966-08-01	F
8356	1947-06-16	dead	1988-01-01	M
8357	1996-07-11	dead	1961-09-26	F
8358	1945-10-27	dead	1976-04-14	M
8359	1973-01-26	dead	2011-01-24	F
8360	2006-01-18	dead	2016-04-09	M
8361	1975-01-03	dead	1999-12-29	F
8362	1977-09-13	alive	2016-12-31	M
8363	1941-07-02	dead	1972-10-20	F
8364	1953-06-14	dead	1990-03-02	M
8365	1964-05-19	dead	1984-06-18	F
8366	1962-06-28	dead	2009-09-23	M
8367	1992-07-31	dead	2013-02-09	F
8368	1961-09-13	dead	1960-04-04	M
8369	1959-01-07	alive	2016-12-31	F
8370	1977-04-17	alive	2016-12-31	M
8371	1948-11-15	dead	1964-08-20	F
8372	1991-04-25	dead	1988-11-14	M
8373	1975-08-11	dead	1967-05-17	F
8374	1950-07-09	dead	1976-06-10	M
8375	1956-11-21	dead	2006-05-18	F
8376	1944-02-03	dead	1995-04-06	M
8377	1997-04-25	alive	2016-12-31	F
8378	1949-08-07	dead	2000-05-04	M
8379	1955-01-14	alive	2016-12-31	F
8380	1986-08-21	alive	2016-12-31	M
8381	1950-03-05	dead	1986-08-31	F
8382	1997-02-13	dead	2013-03-26	M
8383	1994-02-23	dead	1997-10-06	F
8384	1948-12-25	dead	1995-02-17	M
8385	1982-10-01	dead	2011-06-03	F
8387	1960-09-04	dead	1967-11-16	F
8388	1997-04-22	dead	1970-07-20	M
8389	1962-10-29	dead	1992-07-27	F
8390	1977-01-26	dead	1988-04-28	M
8391	1974-09-10	dead	1991-08-02	F
8392	1992-08-30	dead	2002-12-12	M
8393	1980-03-23	dead	1976-05-15	F
8394	2009-07-02	dead	2007-02-02	M
8395	1944-10-07	dead	1988-06-22	F
8396	1990-03-24	dead	1981-07-19	M
8397	1981-08-13	dead	1995-02-25	F
8398	1975-06-04	alive	2016-12-31	M
8399	1970-07-09	alive	2016-12-31	F
8400	1984-06-19	dead	1988-08-27	M
8401	1960-08-27	dead	1978-07-30	F
8402	1990-04-19	dead	1982-11-23	M
8403	1988-05-03	dead	1968-06-03	F
8404	1955-07-05	dead	1988-08-01	M
8405	1983-05-26	dead	1968-07-23	F
8406	1996-04-01	dead	2008-04-19	M
8407	1965-08-12	dead	1972-07-31	F
8408	1965-08-04	alive	2016-12-31	M
8409	1978-03-15	alive	2016-12-31	F
8410	2002-09-14	dead	2012-05-01	M
8411	1941-12-09	dead	1978-06-14	F
8413	1974-07-27	dead	1979-05-09	F
8414	1968-02-05	dead	1982-11-06	M
8415	1969-07-12	dead	2014-05-08	F
8416	1984-06-12	dead	2005-11-24	M
8417	1968-10-23	dead	1991-09-13	F
8418	1997-04-10	dead	1992-11-27	M
8419	1942-07-10	dead	1975-02-20	F
8420	1980-06-15	dead	2008-10-04	M
8421	1992-09-16	alive	2016-12-31	F
8422	1954-06-24	alive	2016-12-31	M
8423	1975-06-15	alive	2016-12-31	F
8424	1963-03-04	alive	2016-12-31	M
8425	1957-02-10	dead	1962-09-03	F
8426	1969-06-10	dead	1991-07-05	M
8427	1957-07-18	alive	2016-12-31	F
8428	1986-07-08	dead	1969-03-17	M
8429	1961-09-20	alive	2016-12-31	F
8430	2003-11-20	dead	1966-04-20	M
8431	1987-01-26	dead	1977-05-01	F
8432	1969-07-02	dead	2009-01-08	M
8433	1974-08-22	dead	1983-07-19	F
8434	1953-10-31	alive	2016-12-31	M
8435	1980-07-07	dead	1989-05-05	F
8436	1942-09-09	dead	1981-09-22	M
8437	1956-07-13	dead	1971-07-17	F
8438	1997-03-30	alive	2016-12-31	M
8440	1964-10-18	alive	2016-12-31	M
8441	1961-09-05	dead	1992-11-25	F
8442	2007-01-20	dead	1974-09-02	M
8443	1994-02-14	dead	1965-03-14	F
8444	1955-06-26	dead	1981-03-17	M
8446	1952-05-28	dead	1977-03-15	M
8448	1962-04-20	alive	2016-12-31	M
8449	1996-03-01	dead	2013-02-20	F
8450	1992-11-24	alive	2016-12-31	M
8451	1974-08-11	dead	1997-03-24	F
8452	1958-05-30	dead	1984-01-08	M
8453	1961-04-29	dead	1984-04-04	F
8454	2001-02-08	dead	1998-07-18	M
8455	1961-06-06	alive	2016-12-31	F
8457	1979-04-28	dead	2005-05-23	F
8458	1987-02-13	dead	1968-10-10	M
8459	2000-10-04	dead	1984-02-05	F
8460	1944-07-05	dead	1992-08-07	M
8461	1959-04-01	dead	1988-10-11	F
8462	1971-11-15	dead	1981-02-20	M
8463	1996-06-18	dead	2001-12-06	F
8464	1967-10-05	dead	2013-10-31	M
8465	1948-12-12	dead	2003-12-26	F
8466	1974-06-08	alive	2016-12-31	M
8467	1941-10-24	dead	1998-05-03	F
8468	2004-07-12	dead	2014-10-30	M
8469	1993-09-28	dead	1969-10-12	F
8470	1987-12-28	dead	2008-08-15	M
8471	1992-01-25	alive	2016-12-31	F
8472	2002-04-27	dead	1969-06-04	M
8473	2007-04-16	dead	1969-01-06	F
8474	1976-04-26	dead	1992-04-29	M
8475	1941-03-31	dead	1991-08-08	F
8476	1994-03-11	dead	1965-03-11	M
8477	1945-09-16	dead	2008-03-08	F
8478	1949-06-16	dead	1980-04-02	M
8479	1966-11-20	dead	1994-03-17	F
8480	1997-04-07	dead	1990-04-08	M
8481	2001-05-26	dead	1968-09-14	F
8482	1978-01-22	alive	2016-12-31	M
8484	1943-03-05	dead	1993-10-10	M
8485	1954-06-26	dead	1998-04-20	F
8486	1983-06-05	dead	2002-09-02	M
8487	1948-06-12	dead	1972-04-13	F
8488	1957-03-11	dead	1972-12-31	M
8489	1963-03-30	dead	1983-09-15	F
8490	1991-06-19	alive	2016-12-31	M
8491	1998-11-07	dead	1990-11-27	F
8492	2000-11-01	dead	1997-08-07	M
8493	1994-09-12	dead	1992-08-28	F
8494	2009-11-02	dead	1967-08-19	M
8495	1940-10-04	dead	1997-11-14	F
8496	2008-03-16	dead	2004-05-29	M
8497	1981-01-26	dead	1972-08-02	F
8498	1967-12-24	dead	2008-04-06	M
8500	1946-02-07	dead	1980-09-28	M
8501	1963-11-22	alive	2016-12-31	F
8502	1971-06-23	dead	1976-11-16	M
8503	1987-02-22	alive	2016-12-31	F
8504	1993-06-14	dead	1966-01-01	M
8505	1981-05-20	dead	2002-11-06	F
8506	1992-10-08	dead	1991-06-16	M
8507	1982-02-19	alive	2016-12-31	F
8508	1968-09-05	dead	1983-10-01	M
8509	1985-08-29	alive	2016-12-31	F
8510	1980-05-19	alive	2016-12-31	M
8511	2006-06-24	dead	2003-01-19	F
8512	1996-11-21	dead	1984-05-02	M
8513	2001-08-09	dead	1998-09-12	F
8514	1942-12-23	dead	2003-05-28	M
8515	2001-05-09	dead	1983-11-19	F
8517	1978-10-09	alive	2016-12-31	F
8518	1976-12-28	dead	2002-09-26	M
8519	1968-08-18	dead	1983-10-16	F
8520	1953-08-19	alive	2016-12-31	M
8521	1987-11-25	dead	1990-02-18	F
8522	1980-03-27	dead	2003-03-19	M
8523	1941-03-12	dead	2004-05-23	F
8524	1950-08-21	alive	2016-12-31	M
8525	1977-06-04	dead	1985-08-15	F
8526	2003-01-31	dead	1966-11-26	M
8527	1947-01-15	dead	1969-03-07	F
8528	1943-06-30	dead	1999-02-26	M
8529	1952-04-09	dead	1987-04-26	F
8530	1982-12-26	dead	2015-06-13	M
8531	1977-07-14	dead	1980-07-13	F
8532	1996-10-31	dead	1995-11-11	M
8533	1964-03-10	alive	2016-12-31	F
8534	1976-03-27	dead	1996-07-01	M
8535	1965-04-17	dead	2011-01-19	F
8536	1983-03-14	dead	1993-12-13	M
8537	1998-10-13	alive	2016-12-31	F
8538	1942-11-18	dead	1992-06-05	M
8539	1972-12-11	dead	1992-02-01	F
8540	1988-12-01	dead	1985-02-17	M
8541	1970-02-10	dead	1994-08-19	F
8542	1962-12-06	dead	1989-08-29	M
8543	1944-04-15	dead	2010-08-15	F
8544	1974-12-14	alive	2016-12-31	M
8545	1946-11-07	dead	1982-10-22	F
8546	1980-09-06	dead	1969-06-01	M
8548	2007-10-10	dead	1992-03-01	M
8549	1954-07-24	dead	1965-09-14	F
8550	1953-08-03	dead	1980-01-17	M
8551	2000-10-26	alive	2016-12-31	F
8552	1966-01-18	dead	1998-02-22	M
8553	1947-11-29	dead	1996-11-30	F
8554	2008-09-19	dead	1990-01-15	M
8555	1991-01-10	dead	2005-08-22	F
8556	1973-11-14	dead	1980-11-06	M
8557	1949-04-13	alive	2016-12-31	F
8558	1948-06-19	dead	1994-12-24	M
8559	1955-10-12	dead	2008-05-31	F
8560	2001-07-11	dead	2013-11-04	M
8561	1949-08-06	dead	1984-06-02	F
8562	1952-12-31	dead	1961-08-28	M
8563	1944-11-16	dead	1960-01-16	F
8564	1980-08-06	dead	1962-08-25	M
8565	1986-06-14	dead	1981-08-15	F
8566	1960-06-26	dead	2008-09-11	M
8567	1979-02-23	dead	1986-04-03	F
8568	1959-05-14	alive	2016-12-31	M
8570	1953-08-21	alive	2016-12-31	M
8571	1956-06-12	dead	2012-06-25	F
8572	1963-01-04	dead	1996-11-20	M
8574	1995-06-30	dead	2010-12-14	M
8575	1941-06-24	dead	1961-09-14	F
8576	1965-10-17	dead	1960-04-08	M
8577	1965-06-15	alive	2016-12-31	F
8578	1971-07-06	dead	1978-11-20	M
8579	1982-03-31	alive	2016-12-31	F
8580	2004-05-13	alive	2016-12-31	M
8581	1993-06-26	dead	1974-02-20	F
8582	1993-04-02	dead	1978-09-04	M
8583	1947-11-22	dead	1974-04-08	F
8584	1966-12-12	dead	2010-12-12	M
8585	1953-04-23	alive	2016-12-31	F
8586	1953-07-12	alive	2016-12-31	M
8587	1978-01-14	dead	1996-03-25	F
8588	1941-11-06	dead	1981-12-08	M
8589	1970-04-03	dead	1996-05-28	F
8590	1957-02-02	dead	1971-05-28	M
8591	1940-11-09	dead	1960-07-23	F
8592	1955-03-16	dead	2004-03-23	M
8593	1986-12-05	dead	1997-04-29	F
8594	1940-11-22	dead	2014-04-04	M
8595	1961-09-26	dead	1982-10-08	F
8596	1989-04-18	dead	2015-09-13	M
8597	1946-02-18	dead	1974-09-19	F
8598	1942-02-10	dead	1977-06-26	M
8599	1962-07-20	dead	2003-06-05	F
8601	1973-01-07	dead	2013-02-14	F
8602	1961-10-08	dead	1970-07-12	M
8604	1993-05-06	dead	1987-02-05	M
8605	2006-02-17	dead	1967-12-10	F
8606	2000-02-02	dead	1996-01-24	M
8607	1945-07-12	dead	1980-03-02	F
8608	1946-07-19	dead	2001-10-10	M
8609	1991-12-26	dead	2011-02-07	F
8610	1986-07-01	dead	1969-07-07	M
8611	1989-05-17	dead	1963-12-28	F
8612	1944-04-08	alive	2016-12-31	M
8613	1973-06-19	dead	2002-12-20	F
8614	1978-12-21	dead	1990-09-12	M
8615	1997-12-16	dead	1996-10-22	F
8616	1974-01-09	dead	1971-11-07	M
8617	1986-04-26	dead	1974-01-04	F
8618	1959-01-31	dead	1970-09-05	M
8619	1984-07-07	alive	2016-12-31	F
8620	1993-12-18	dead	1992-10-04	M
8621	1950-11-29	dead	1972-12-05	F
8622	1940-12-11	dead	1986-07-03	M
8623	1988-04-26	dead	1982-09-17	F
8625	1996-11-22	dead	1981-11-21	F
8626	2006-06-05	dead	2009-03-09	M
8627	1970-11-21	dead	1980-08-02	F
8628	1968-01-16	dead	1960-09-30	M
8629	1953-05-05	dead	1968-07-28	F
8630	1998-05-30	dead	1962-01-13	M
8632	1996-05-30	alive	2016-12-31	M
8633	1950-08-19	dead	2009-11-17	F
8634	1997-02-02	dead	1971-07-06	M
8635	1966-04-22	dead	1965-06-08	F
8636	1984-12-20	alive	2016-12-31	M
8637	1977-03-13	alive	2016-12-31	F
8638	1988-02-22	dead	1987-04-12	M
8639	1942-05-17	alive	2016-12-31	F
8640	1970-09-29	dead	2011-04-03	M
8641	1967-08-11	dead	1994-08-23	F
8642	2001-08-04	dead	1965-09-21	M
8643	1944-12-29	dead	2012-11-10	F
8644	2005-11-07	alive	2016-12-31	M
8645	1992-08-05	dead	1983-12-26	F
8646	1994-11-30	dead	1964-01-02	M
8647	1952-05-31	alive	2016-12-31	F
8648	1989-09-27	dead	2012-09-09	M
8649	1944-12-15	alive	2016-12-31	F
8650	1960-12-04	dead	1998-11-21	M
8651	2003-10-20	dead	1967-05-16	F
8652	1953-05-29	dead	1996-11-05	M
8653	1996-01-29	alive	2016-12-31	F
8654	1999-08-01	dead	2009-10-29	M
8655	1965-12-04	alive	2016-12-31	F
8656	1948-08-29	dead	1997-05-02	M
8657	1971-07-05	dead	1960-02-12	F
8658	1944-06-10	dead	1987-05-17	M
8659	1975-12-14	alive	2016-12-31	F
8660	1971-01-09	dead	1975-05-15	M
8661	1957-10-22	dead	1979-11-25	F
8662	1970-03-02	dead	1995-12-04	M
8663	1998-07-21	dead	1969-01-01	F
8664	1940-05-27	dead	1987-05-24	M
8665	1943-11-17	alive	2016-12-31	F
8666	1973-01-24	alive	2016-12-31	M
8667	1941-05-13	dead	1991-02-24	F
8668	1955-12-12	dead	1969-10-06	M
8669	1986-03-13	dead	1972-07-11	F
8670	1977-05-06	dead	1961-04-13	M
8671	2007-05-21	dead	1979-12-26	F
8672	1964-07-30	dead	1994-04-16	M
8673	1996-09-07	dead	1993-01-25	F
8674	2000-08-09	dead	1997-07-18	M
8675	1945-07-25	alive	2016-12-31	F
8676	1951-03-11	dead	1987-07-26	M
8677	1980-12-31	dead	1968-07-29	F
8678	1954-03-15	dead	2011-01-28	M
8679	1955-10-26	dead	2008-08-18	F
8680	1979-10-26	alive	2016-12-31	M
8681	1995-06-20	dead	1998-06-02	F
8682	1999-09-26	dead	2006-06-15	M
8683	1961-02-05	dead	1979-11-08	F
8684	1943-05-15	dead	2010-08-10	M
8685	1989-11-30	dead	1987-09-11	F
8686	1972-12-02	alive	2016-12-31	M
8687	2000-12-04	dead	1962-11-25	F
8688	1995-11-01	dead	1998-09-30	M
8689	1992-03-08	alive	2016-12-31	F
8690	1957-03-22	alive	2016-12-31	M
8691	1943-02-18	dead	1993-08-21	F
8692	1979-10-21	dead	2009-06-22	M
8693	2008-12-20	dead	2002-12-31	F
8694	1962-12-04	dead	1995-08-13	M
8695	2007-05-24	alive	2016-12-31	F
8696	2005-02-24	dead	2000-10-16	M
8697	1978-08-03	dead	1975-04-13	F
8698	2002-10-17	alive	2016-12-31	M
8699	1974-01-06	dead	1996-07-04	F
8700	1992-01-20	dead	1985-09-15	M
8701	2007-10-11	alive	2016-12-31	F
8702	2001-07-14	dead	1965-10-16	M
8704	2003-04-15	dead	2008-05-25	M
8705	1961-12-20	dead	1974-06-29	F
8706	1966-07-02	dead	1960-06-30	M
8707	1946-10-24	dead	1979-11-30	F
8708	2001-11-12	dead	2008-12-12	M
8709	1969-12-18	dead	2002-03-17	F
8710	1974-01-28	dead	1987-04-10	M
8711	2001-05-13	dead	1991-02-02	F
8712	1974-10-30	alive	2016-12-31	M
8714	1971-08-17	dead	2005-11-02	M
8715	1979-05-30	dead	1976-03-27	F
8716	1964-08-29	dead	1993-05-07	M
8717	1954-02-16	dead	2010-09-04	F
8718	1966-12-22	alive	2016-12-31	M
8720	2004-04-03	dead	1993-06-21	M
8721	1984-01-09	dead	1974-07-29	F
8722	1977-07-11	dead	2008-08-12	M
8723	1999-07-18	alive	2016-12-31	F
8724	1945-04-08	dead	2006-01-30	M
8725	1983-12-03	dead	1983-04-20	F
8726	1997-11-05	dead	1995-12-20	M
8727	1982-04-20	dead	1982-07-27	F
8729	1948-11-22	dead	1998-05-15	F
8730	1965-07-30	dead	2014-07-26	M
8731	2000-02-19	dead	2004-11-04	F
8732	1976-04-18	dead	1984-03-25	M
8733	1993-09-30	dead	1980-03-25	F
8734	1998-02-02	dead	1997-12-03	M
8735	1944-12-01	dead	2007-07-11	F
8736	1971-10-13	dead	2000-01-30	M
8737	1996-01-10	alive	2016-12-31	F
8738	2008-12-11	dead	2005-11-29	M
8739	1992-01-07	dead	1975-01-27	F
8740	1948-08-23	dead	2010-09-30	M
8741	1979-06-29	dead	2016-08-15	F
8742	1995-11-20	dead	2008-01-17	M
8743	1998-07-18	dead	1995-05-19	F
8745	1956-05-17	alive	2016-12-31	F
8746	1964-05-15	dead	2012-05-17	M
8747	1970-09-28	dead	1996-08-28	F
8748	1999-02-13	alive	2016-12-31	M
8749	1953-01-13	dead	1977-11-03	F
8750	1961-06-07	alive	2016-12-31	M
8751	1975-03-20	alive	2016-12-31	F
8752	2001-10-24	dead	1961-09-02	M
8754	1964-06-11	dead	1961-02-10	M
8755	1975-08-22	dead	1986-10-11	F
8756	2009-04-10	alive	2016-12-31	M
8757	1954-11-05	dead	1962-02-28	F
8758	1968-07-26	dead	1964-09-10	M
8759	2003-08-10	dead	1971-03-03	F
8760	1951-03-19	alive	2016-12-31	M
8761	1946-12-18	dead	1972-07-05	F
8762	1950-09-29	dead	1993-02-21	M
8763	1972-04-29	dead	1996-11-19	F
8764	1974-04-20	dead	1988-12-09	M
8765	1953-07-02	alive	2016-12-31	F
8766	1979-03-04	dead	1998-04-06	M
8768	1975-10-09	dead	1996-11-22	M
8769	1961-03-23	dead	1998-07-15	F
8770	1982-10-28	dead	2010-03-11	M
8771	1975-11-10	dead	1996-02-14	F
8772	1990-05-22	dead	2003-09-14	M
8773	1960-08-03	dead	1987-05-15	F
8774	1940-09-07	dead	1993-07-28	M
8775	1955-01-06	dead	1996-02-05	F
8776	1953-07-15	dead	2008-12-22	M
8777	2007-04-23	dead	1973-06-20	F
8778	1954-09-16	dead	1987-05-29	M
8779	1969-05-20	dead	1974-09-29	F
8780	1978-10-20	dead	1968-06-27	M
8781	1965-01-30	dead	2000-06-15	F
8782	1949-06-06	dead	1972-01-25	M
8783	1984-10-26	dead	1977-05-03	F
8784	1982-08-17	dead	1992-01-16	M
8785	1952-08-14	dead	2000-04-27	F
8786	2008-06-13	dead	1995-07-17	M
8787	2005-01-12	dead	1971-05-15	F
8788	1976-02-03	dead	1977-09-03	M
8789	1966-08-08	alive	2016-12-31	F
8790	1978-05-05	dead	1981-08-30	M
8791	1958-10-20	dead	2001-02-13	F
8792	2001-05-16	dead	2007-12-15	M
8793	2003-06-15	dead	1979-06-09	F
8794	2009-06-30	dead	1972-11-20	M
8795	1945-12-05	dead	1997-06-26	F
8796	2006-10-22	dead	1988-04-15	M
8797	1944-11-03	dead	1968-06-13	F
8798	2008-12-12	alive	2016-12-31	M
8799	1951-08-25	dead	1963-08-03	F
8800	1972-07-05	alive	2016-12-31	M
8801	1953-11-06	dead	1980-11-09	F
8802	2000-05-02	dead	1995-01-15	M
8803	1979-08-20	dead	1995-02-23	F
8804	1952-01-15	dead	1967-12-08	M
8805	1996-04-24	dead	2008-02-12	F
8806	1975-04-23	dead	1984-04-22	M
8808	1951-01-06	dead	1974-02-14	M
8809	1968-06-08	alive	2016-12-31	F
8810	1949-05-30	dead	2006-08-27	M
8811	1949-09-29	alive	2016-12-31	F
8812	1977-12-29	dead	2003-12-29	M
8813	1946-02-26	dead	1973-03-23	F
8814	1986-04-15	alive	2016-12-31	M
8815	1962-06-27	dead	1962-05-01	F
8816	1972-09-25	dead	1971-06-21	M
8817	1951-06-23	dead	2012-07-19	F
8818	1980-09-18	dead	1964-08-23	M
8819	1975-12-21	dead	1992-01-14	F
8820	1963-02-26	alive	2016-12-31	M
8821	1971-04-08	dead	1969-10-31	F
8822	1948-04-16	dead	1989-03-23	M
8823	1999-08-25	alive	2016-12-31	F
8824	1998-12-22	dead	1991-10-20	M
8825	1949-07-20	alive	2016-12-31	F
8826	1977-06-26	dead	1995-08-29	M
8827	2006-04-18	dead	1997-10-17	F
8828	1955-06-16	dead	1962-06-23	M
8829	2004-05-07	alive	2016-12-31	F
8830	1965-02-02	dead	2013-03-01	M
8831	1984-05-29	alive	2016-12-31	F
8832	2001-05-01	dead	1971-11-27	M
8833	2002-01-31	dead	2015-01-04	F
8834	2005-02-01	dead	1984-09-08	M
8835	1985-09-15	dead	1978-04-20	F
8836	2001-04-17	dead	1986-02-17	M
8837	1992-11-02	dead	1968-06-10	F
8838	1970-10-09	dead	2015-10-09	M
8839	1993-06-19	dead	1993-10-28	F
8840	2000-06-01	dead	2003-01-14	M
8841	1957-05-29	dead	2000-03-07	F
8842	1955-09-17	dead	1983-09-17	M
8843	1947-01-03	dead	2015-08-05	F
8844	2004-11-26	dead	1993-08-19	M
8845	2007-01-18	dead	1984-12-29	F
8846	1980-05-20	dead	1962-01-01	M
8847	1995-06-22	dead	2016-05-02	F
8848	1965-03-25	dead	1974-05-31	M
8850	1973-12-18	dead	2014-10-15	M
8851	2001-11-02	dead	1973-11-12	F
8852	2006-11-19	dead	2015-03-11	M
8853	1990-08-28	dead	2006-05-09	F
8854	1982-02-26	dead	1960-01-24	M
8855	2003-05-06	dead	1970-02-10	F
8856	1971-05-09	dead	1967-03-13	M
8857	1965-12-22	dead	2013-12-16	F
8858	1984-05-24	dead	1962-04-22	M
8859	1954-03-09	dead	1969-04-20	F
8860	1945-10-21	dead	1991-11-13	M
8861	1963-08-02	dead	1992-07-17	F
8862	1943-08-27	dead	1984-11-29	M
8863	1979-01-26	dead	1962-05-15	F
8864	1979-08-03	dead	1970-09-10	M
8865	2004-06-13	dead	1997-01-09	F
8866	1991-05-08	dead	2001-04-20	M
8867	1960-08-06	alive	2016-12-31	F
8868	1998-09-29	alive	2016-12-31	M
8869	1950-03-13	dead	1988-06-14	F
8870	1943-07-14	dead	2009-05-28	M
8871	1943-03-07	dead	1972-08-10	F
8872	1985-10-19	dead	1990-09-06	M
8873	1962-03-27	dead	2008-04-14	F
8874	1959-03-24	alive	2016-12-31	M
8875	2003-02-26	dead	1986-01-24	F
8876	1995-07-19	dead	1985-04-14	M
8877	1950-12-27	dead	2004-08-26	F
8878	1951-11-12	alive	2016-12-31	M
8879	1978-08-24	dead	1965-08-06	F
8880	1977-07-20	dead	1996-01-21	M
8881	1951-07-15	dead	1971-01-17	F
8882	1993-02-22	dead	1967-01-12	M
8883	1987-05-03	dead	2008-10-17	F
8884	1954-07-15	dead	1962-10-11	M
8885	1988-04-27	dead	2008-11-04	F
8886	2002-05-14	dead	1984-03-03	M
8887	1943-09-12	alive	2016-12-31	F
8888	1996-03-19	alive	2016-12-31	M
8889	1975-06-27	dead	2009-09-21	F
8890	1962-11-06	alive	2016-12-31	M
8891	1987-08-22	dead	1963-02-21	F
8893	1968-11-13	dead	1983-10-31	F
8894	1977-04-10	dead	1970-06-03	M
8895	1969-06-19	dead	1967-03-30	F
8898	1944-03-20	dead	1990-06-26	M
8899	1995-06-26	dead	1996-07-14	F
8900	1954-10-08	dead	1964-05-18	M
8902	1976-12-25	dead	2007-12-25	M
8903	1985-01-24	dead	1991-12-20	F
8904	1969-03-16	alive	2016-12-31	M
8905	2001-08-01	dead	1981-11-26	F
8906	1985-12-03	dead	2003-04-29	M
8907	1957-12-07	dead	1990-09-13	F
8908	1999-06-18	dead	1975-04-25	M
8909	1965-12-09	dead	1970-09-26	F
